groups;annee;mois;jour;code_commune;commune.x;surface_ha;type_vegetation;lieu_de_stockage;masse_tonne_matiere_seche;source;rmq;date;datemj;dateym;commune.y;departement;code_departement;geom;temperature_C;relative_humidity;wind_speed_ms
agri_fire;2006;7;17;17024;AULNAY- DE-SAINTONGE;1,000;chaume;NA;NA;sud ouest;NA;2006-07-17;07-17;2006-07;AULNAY;CHARENTE-MARITIME;17;c(-0.348095789107, 46.0203377417);26,10952148437502274;32,1852607727051;3,1672804355621338
agri_fire;2006;7;17;17271;PAILLÉ;10,000;chaume;NA;NA;sud ouest;NA;2006-07-17;07-17;2006-07;PAILLE;CHARENTE-MARITIME;17;c(-0.38918870806, 45.9859836336);26,19936523437502274;32,1392211914062;3,1645870208740234
agri_fire;2006;7;17;17250;MOSNAC;2,000;champ;NA;NA;sud ouest;NA;2006-07-17;07-17;2006-07;MOSNAC;CHARENTE-MARITIME;17;c(-0.541750931671, 45.5027021197);26,55288085937502274;38,3423881530762;2,9019222259521484
agri_fire;2006;7;17;17357;SAINT-MAIGRIN;NA;champ;NA;NA;sud ouest;NA;2006-07-17;07-17;2006-07;SAINT-MAIGRIN;CHARENTE-MARITIME;17;c(-0.278686157018, 45.4152024373);26,10756835937502274;35,4124565124512;2,9122111797332764
agri_fire;2006;7;17;85264;Saint-Pierre-du-Chemin;2,000;ble;NA;NA;ouest France;NA;2006-07-17;07-17;2006-07;SAINT-PIERRE-LE-VIEUX;VENDEE;85;c(-0.742816267425, 46.4009643491);26,77358398437502274;30,9827919006348;3,1617567539215088
agri_fire;2006;7;17;29225;Pouldreuzic;9,000;orge;NA;NA;ouest France;NA;2006-07-17;07-17;2006-07;POULDREUZIC;FINISTERE;29;c(-4.36413265082, 47.9612717515);NA;NA;NA
agri_fire;2006;7;17;77168;Egreville;60,000;chaume;NA;NA;Le parisien;NA;2006-07-17;07-17;2006-07;EGREVILLE;SEINE-ET-MARNE;77;c(2.88437118271, 48.1821285238);23,10366210937502274;44,1116027832031;3,1911971569061279
agri_fire;2006;7;17;77061;Cannes-Ecluse;35,000;champ;NA;NA;Le progrès;NA;2006-07-17;07-17;2006-07;CANNES-ECLUSE;SEINE-ET-MARNE;77;c(2.99078667983, 48.3640376731);23,20913085937502274;45,2647857666016;3,0451905727386475
agri_fire;2006;7;17;39011;Annoire;5,000;paille;NA;NA;Le progrès;NA;2006-07-17;07-17;2006-07;ANNOIRE;JURA;39;c(5.27702969888, 46.9585671932);22,47280273437502274;49,5991249084473;2,5403997898101807
agri_fire;2006;7;17;35300;Saint-M'Hervé;4,000;ble;NA;NA;ouest France;NA;2006-07-17;07-17;2006-07;SAINT-M'HERVE;ILLE-ET-VILAINE;35;c(-1.11096874338, 48.1724748255);23,69155273437502274;52,7431182861328;3,0638923645019531
agri_fire;2006;7;17;35006;Argentré-du-Plessis;6,000;chaume;NA;NA;ouest France;NA;2006-07-17;07-17;2006-07;ARGENTRE-DU-PLESSIS;ILLE-ET-VILAINE;35;c(-1.13833015473, 48.0483656903);24,07436523437502274;47,3433570861816;3,2871916294097900
agri_fire;2006;7;17;50101;Carneville;40,000;lande;NA;NA;ouest France;NA;2006-07-17;07-17;2006-07;CARNEVILLE;MANCHE;50;c(-1.44840446886, 49.6594170534);18,87124023437502274;75,4112854003906;5,7583031654357910
agri_fire;2006;7;17;35236;Redon (environ de );10,000;chaume;NA;NA;ouest France;plusieurs dizaine ha;2006-07-17;07-17;2006-07;REDON;ILLE-ET-VILAINE;35;c(-2.08008568692, 47.6609734327);23,68959960937502274;54,0459289550781;3,0143871307373047
agri_fire;2006;7;17;56248;Surzur;20,000;chaume;NA;NA;ouest France;NA;2006-07-17;07-17;2006-07;SURZUR;MORBIHAN;56;c(-2.62727408049, 47.5691616224);24,24038085937502274;55,6002388000488;3,7951259613037109
agri_fire;2006;7;17;72244;Précigné;9,000;prairie_chaume;NA;NA;ouest France;NA;2006-07-17;07-17;2006-07;PRECIGNE;SARTHE;72;c(-0.318024755467, 47.7644010028);24,90053710937502274;42,0468940734863;3,3654131889343262
agri_fire;2006;7;17;72021;Avoise;10,000;chaume;NA;NA;ouest France;NA;2006-07-17;07-17;2006-07;AVOISE;SARTHE;72;c(-0.193085392687, 47.8599093742);24,68178710937502274;43,4095153808594;3,4938335418701172
agri_fire;2006;7;17;72261;Ruillé-en-Champagne;1,000;chaume;NA;NA;ouest France;NA;2006-07-17;07-17;2006-07;RUILLE-EN-CHAMPAGNE;SARTHE;72;c(-0.11518703174, 48.0569761583);23,76967773437502274;47,0299987792969;3,4289398193359375
agri_fire;2006;7;17;72205;Montbizot;10,000;chaume;NA;NA;ouest France;NA;2006-07-17;07-17;2006-07;MONTBIZOT;SARTHE;72;c(0.182398817667, 48.1530640298);23,82436523437502274;48,1127586364746;3,3989257812500000
agri_fire;2006;7;17;72276;Saint-Cosme-en-Vairais;4,000;chaume;NA;NA;ouest France;NA;2006-07-17;07-17;2006-07;SAINT-COSME-EN-VAIRAIS;SARTHE;72;c(0.457973879241, 48.2744377482);23,20717773437502274;48,8520278930664;3,2030704021453857
agri_fire;2006;7;17;72379;Viré-en-Champagne;12,000;chaume;NA;NA;ouest France;NA;2006-07-17;07-17;2006-07;VIRE-EN-CHAMPAGNE;SARTHE;72;c(-0.291022041763, 47.9879997602);24,37514648437502274;45,4872856140137;3,3720965385437012
agri_fire;2006;7;17;72100;Courcelles-la-Forêt;2,000;chaume;NA;NA;ouest France;NA;2006-07-17;07-17;2006-07;COURCELLES-LA-FORET;SARTHE;72;c(-0.0240623662465, 47.7944370903);24,81850585937502274;41,4201507568359;3,3725438117980957
agri_fire;2006;7;17;85046;La Chaize-le-Vicomte;10,000;moisson;NA;NA;ouest France;NA;2006-07-17;07-17;2006-07;CHALLANS;VENDEE;85;c(-1.84036683139, 46.8354416653);26,35952148437502274;37,6130027770996;3,8650107383728027
agri_fire;2006;7;17;85047;Challans;4,000;chaume;NA;NA;ouest France;NA;2006-07-17;07-17;2006-07;CHAMBRETAUD;VENDEE;85;c(-0.97455517343, 46.9169852414);25,38686523437502274;34,7328529357910;3,1487152576446533
agri_fire;2006;7;16;56037;Val-d'Oust (La Chapelle-Caro);NA;champ;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;LA CHAPELLE-CARO;MORBIHAN;56;c(-2.40625763508, 47.8672760996);20,42153320312502274;68,9306106567383;3,4317519664764404
agri_fire;2006;7;16;44121;Petit-Auverné;8,000;champ;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;PETIT-AUVERNE;LOIRE-ATLANTIQUE;44;c(-1.27773597546, 47.6113610952);22,74575195312502274;50,3585891723633;3,4307775497436523
agri_fire;2006;7;16;77299;Montarlot (Moret-Loing-et-Orvanne;10,000;chaume;NA;NA;le parisien;NA;2006-07-16;07-16;2006-07;MONTARLOT;SEINE-ET-MARNE;77;c(2.85826669265, 48.3513975864);22,66567382812502274;44,2505302429199;3,1447231769561768
agri_fire;2006;7;16;01105;Civrieux;5,000;chaume;NA;NA;Le progrès;NA;2006-07-16;07-16;2006-07;CIVRIEUX;AIN;01;c(4.88633786877, 45.922467454);22,88247070312502274;56,5220832824707;1,2663704156875610
agri_fire;2006;7;16;53145;Marigné-Peuton;16,000;chaume;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;MARIGNE-PEUTON;MAYENNE;53;c(-0.798902117267, 47.8580802657);23,13247070312502274;50,5552749633789;3,2397813796997070
agri_fire;2006;7;16;85095;Froidfond;1,000;recolte;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;LA GARNACHE;VENDEE;85;c(-1.82443040539, 46.8977541296);24,67543945312502274;46,7555465698242;4,0535216331481934
agri_fire;2006;7;16;32182;LAHAS;2,000;chaume;NA;NA;sud ouest;NA;2006-07-16;07-16;2006-07;LAHAS;GERS;32;c(0.89864407712, 43.5626431381);23,99379882812502274;60,7941513061523;1,7497591972351074
agri_fire;2006;7;16;32130;FAGET-ABBATIAL;2,000;chaume;NA;NA;sud ouest;NA;2006-07-16;07-16;2006-07;FAGET-ABBATIAL;GERS;32;c(0.690621166698, 43.5060870997);24,09145507812502274;67,1802062988281;1,2296683788299561
agri_fire;2006;7;16;72244;Précigné;1,000;culture;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;PRECIGNE;SARTHE;72;c(-0.318024755467, 47.7644010028);23,73403320312502274;48,5526771545410;3,2120592594146729
agri_fire;2006;7;16;72205;Montbizot;8,000;recolte;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;MONTBIZOT;SARTHE;72;c(0.182398817667, 48.1530640298);22,72817382812502274;51,1525688171387;3,2208819389343262
agri_fire;2006;7;16;72229;Parennes;0,500;recolte;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;PARENNES;SARTHE;72;c(-0.185567402147, 48.1171850426);22,62270507812502274;52,4449348449707;3,1808893680572510
agri_fire;2006;7;16;72262;Ruillé-sur-Loir;10,000;recolte;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;RUILLE-SUR-LOIR;SARTHE;72;c(0.618393311988, 47.7854221078);23,90981445312502274;41,8789482116699;3,2323114871978760
agri_fire;2006;7;16;77387;Rémauville;20,000;champ;NA;NA;Le parisien;NA;2006-07-16;07-16;2006-07;REMAUVILLE;SEINE-ET-MARNE;77;c(2.82537192194, 48.2205966192);22,62465820312502274;43,1150360107422;3,3177626132965088
agri_fire;2006;7;16;32376;Sainte-Gemme;8,000;NA;NA;NA;sud ouest;NA;2006-07-16;07-16;2006-07;SAINTE-GEMME;GERS;32;c(0.793831939268, 43.7729198563);25,58754882812502274;53,1767311096191;2,4787182807922363
agri_fire;2006;7;16;17479;Virollet;3,000;chaume;NA;NA;sud ouest;NA;2006-07-16;07-16;2006-07;VIROLLET;CHARENTE-MARITIME;17;c(-0.728910757223, 45.5376067131);26,88051757812502274;68,1900634765625;0,4871389567852020
agri_fire;2006;7;16;44213;Loireauxence (Varades);20,000;culture;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;VARADES;LOIRE-ATLANTIQUE;44;c(-1.0243274407, 47.4023133343);23,50356445312502274;46,1185264587402;3,3791348934173584
agri_fire;2006;7;16;49376;Villemoisan;80,000;recolte;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;VILLEMOISAN;MAINE-ET-LOIRE;49;c(-0.890055215604, 47.4710319772);23,58950195312502274;46,2964897155762;3,4564905166625977
agri_fire;2006;7;16;85053;La Chapelle-aux-Lys;20,000;recolte;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;LA CHAPELLE-HERMIER;VENDEE;85;c(-1.72083372442, 46.6826679204);25,55434570312502274;39,9361534118652;4,2348761558532715
agri_fire;2006;7;16;85123;Liez;5,000;recolte;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;LOGE-FOUGEREUSE;VENDEE;85;c(-0.6899276733, 46.6180854641);25,86098632812502274;36,3284301757812;3,3039269447326660
agri_fire;2006;7;16;85086;Falleron;7,000;ble;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;FAYMOREAU;VENDEE;85;c(-0.624271378946, 46.5427361252);26,32192382812502274;35,7229309082031;3,2696444988250732
agri_fire;2006;7;16;35293;Saint-Marc-sur-Couesnon;5,000;recolte;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;SAINT-MARC-SUR-COUESNON;ILLE-ET-VILAINE;35;c(-1.36642008631, 48.3067449884);21,57778320312502274;61,5432662963867;2,7096340656280518
agri_fire;2006;7;16;53186;Quelaines (Q. saint gault);6,000;chaume;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;QUELAINES-SAINT-GAULT;MAYENNE;53;c(-0.79917074746, 47.9279241835);23,13247070312502274;50,5552749633789;3,2397813796997070
agri_fire;2006;7;16;35136;la Chenardière (Janzé);7,000;chaume;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;JANZE;ILLE-ET-VILAINE;35;c(-1.50038718382, 47.9428950804);22,27309570312502274;55,6642341613770;3,1743884086608887
agri_fire;2006;7;16;53036;Bouère;2,000;chaume;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;BOUERE;MAYENNE;53;c(-0.484622471494, 47.8606333035);23,31997070312502274;49,9870452880859;3,2778437137603760
agri_fire;2006;7;16;53004;Ampoigné;1,000;herbe;NA;NA;ouest France;NA;2006-07-16;07-16;2006-07;AMPOIGNE;MAYENNE;53;c(-0.823338302617, 47.8051436119);23,33950195312502274;49,1553649902344;3,3356721401214600
agri_fire;2006;7;15;44213;Loireauxence (Varades);NA;champ;NA;NA;ouest France;NA;2006-07-15;07-15;2006-07;VARADES;LOIRE-ATLANTIQUE;44;c(-1.0243274407, 47.4023133343);23,85537109375002274;45,3629188537598;4,5139608383178711
agri_fire;2006;7;15;29004;Bannalec;2,500;champ;NA;NA;ouest France;NA;2006-07-15;07-15;2006-07;BANNALEC;FINISTERE;29;c(-3.69536960662, 47.9350863729);20,69716796875002274;68,5056838989258;4,2274427413940430
agri_fire;2006;7;15;85147;Montournais;4,000;champ;NA;NA;ouest France;NA;2006-07-15;07-15;2006-07;MONTREUIL;VENDEE;85;c(-0.840846860992, 46.3973419593);26,74208984375002274;42,9059753417969;3,5199079513549805
agri_fire;2006;7;15;77410;Saint-Germain-Laxis (Pouilly-Gallerand;7,000;ble_orge;NA;NA;Le parisien;NA;2006-07-15;07-15;2006-07;SAINT-GERMAIN-LAXIS;SEINE-ET-MARNE;77;c(2.70637166512, 48.5862771914);21,08388671875002274;43,6619682312012;3,7503898143768311
agri_fire;2006;7;15;44200;Soulvache;4,000;champ;NA;NA;ouest France;NA;2006-07-15;07-15;2006-07;SOULVACHE;LOIRE-ATLANTIQUE;44;c(-1.44807093134, 47.8212049695);22,59755859375002274;50,6518783569336;3,9136602878570557
agri_fire;2006;7;15;44055;La Baule;3,000;broussaille;NA;NA;ouest France;NA;2006-07-15;07-15;2006-07;LA BAULE-ESCOUBLAC;LOIRE-ATLANTIQUE;44;c(-2.3538291745, 47.2909720179);24,31435546875002274;54,1854095458984;5,4100146293640137
agri_fire;2006;7;15;44077;Joué-sur-Erdre;7,000;culture;NA;NA;ouest France;NA;2006-07-15;07-15;2006-07;JOUE-SUR-ERDRE;LOIRE-ATLANTIQUE;44;c(-1.42943494948, 47.5092437538);23,55849609375002274;48,0335884094238;4,3739051818847656
agri_fire;2006;7;15;77316;Montarlot (MORET LOING ET ORVANNE);10,000;chaume;NA;NA;Le parisien;NA;2006-07-15;07-15;2006-07;MORET-SUR-LOING;SEINE-ET-MARNE;77;c(2.81172585849, 48.365092921);21,70888671875002274;40,4532852172852;3,8056120872497559
agri_fire;2006;7;15;77523;Villuis;25,000;champ;NA;NA;Le parisien;NA;2006-07-15;07-15;2006-07;VILLUIS;SEINE-ET-MARNE;77;c(3.35903644752, 48.4053424747);21,24794921875002274;40,9417419433594;4,0264525413513184
agri_fire;2006;7;15;49376;Villemoisan;80,000;chaume;NA;NA;ouest France;NA;2006-07-15;07-15;2006-07;VILLEMOISAN;MAINE-ET-LOIRE;49;c(-0.890055215604, 47.4710319772);23,65029296875002274;45,2057762145996;4,5091247558593750
agri_fire;2006;7;15;49192;Maulévrier;5,000;champ;NA;NA;ouest France;NA;2006-07-15;07-15;2006-07;MAULEVRIER;MAINE-ET-LOIRE;49;c(-0.768134737511, 47.0185766256);24,61318359375002274;42,9730033874512;4,3731513023376465
agri_fire;2006;7;15;49098;Chigné;10,000;champ;NA;NA;ouest France;NA;2006-07-15;07-15;2006-07;CHIGNE;MAINE-ET-LOIRE;49;c(0.111148577918, 47.5762354871);23,82802734375002274;40,7527160644531;3,9455122947692871
agri_fire;2006;7;15;49102;Cléré-sur-Layon;6,000;champ;NA;NA;ouest France;NA;2006-07-15;07-15;2006-07;CLERE-SUR-LAYON;MAINE-ET-LOIRE;49;c(-0.430334621535, 47.0857328909);24,82607421875002274;42,2355308532715;4,4263801574707031
agri_fire;2006;7;15;85119;Les Landes-Génusson;15,000;paille;NA;NA;ouest France;NA;2006-07-15;07-15;2006-07;LANDEVIEILLE;VENDEE;85;c(-1.7854367847, 46.6444349925);NA;NA;NA
agri_fire;2006;7;15;85182;Pouzauges;4,000;champ;NA;NA;ouest France;NA;2006-07-15;07-15;2006-07;PUY-DE-SERRE;VENDEE;85;c(-0.680144631346, 46.5650384637);26,02529296875002274;41,0637550354004;3,8752160072326660
agri_fire;2006;7;15;85132;Maillé;2,000;broussaille;NA;NA;ouest France;NA;2006-07-15;07-15;2006-07;MAILLEZAIS;VENDEE;85;c(-0.750260780443, 46.3642178261);26,74208984375002274;42,9059753417969;3,5199079513549805
agri_fire;2006;7;15;85081;Dompierre;1,500;broussaille;NA;NA;ouest France;NA;2006-07-15;07-15;2006-07;LES EPESSES;VENDEE;85;c(-0.903422756546, 46.8917166066);24,97255859375002274;42,1453666687012;4,3306584358215332
agri_fire;2006;7;15;85291;Thorigny;3,000;broussaille;NA;NA;ouest France;NA;2006-07-15;07-15;2006-07;THOUARSAIS-BOUILDROUX;VENDEE;85;c(-0.873461023865, 46.6062740621);26,37880859375002274;39,9348220825195;4,0013761520385742
agri_fire;2006;7;15;85048;Chambretaud;NA;broussaille;NA;NA;ouest France;NA;2006-07-15;07-15;2006-07;CHAMPAGNE-LES-MARAIS;VENDEE;85;c(-1.13380723653, 46.3735020647);26,90810546875002274;43,0522842407227;3,9251451492309570
