groups;annee;mois;jour;code_commune;commune.x;surface_ha;type_vegetation;lieu_de_stockage;masse_tonne_matiere_seche;source;rmq;date;datemj;dateym;commune.y;departement;lat;lon;code_departement
agri_fire;2017;6;24;16078;Champniers;2,000;champ;NA;NA;la charente libre;NA;2017-06-24;06-24;2017-06;CHAMPNIERS;CHARENTE;45,7166708711;0,196450542402000;16
agri_fire;2017;6;24;01007;Ambronay;0,300;champ;NA;NA;le progrès;NA;2017-06-24;06-24;2017-06;AMBRONAY;AIN;46,0055913782;5,357606607350000;01
agri_fire;2017;6;24;18180;PLAIMPIED-GIVAUDINS;2,500;orge;NA;NA;le berry républicain;NA;2017-06-24;06-24;2017-06;PLAIMPIED-GIVAUDINS;CHER;47,0077517141;2,436170131890000;18
agri_fire;2017;6;25;72253;Roëzé-sur-Sarthe;2,000;recolte;NA;NA;ouest France;NA;2017-06-25;06-25;2017-06;ROEZE-SUR-SARTHE;SARTHE;47,8935298702;0,071689265472700;72
agri_fire;2017;6;25;81186;Moulares;3,000;chaume;NA;NA;la dépèche;NA;2017-06-25;06-25;2017-06;MOULARES;TARN;44,0770712635;2,285678319420000;81
agri_fire;2017;6;25;81247;Saint-Cirgue;1,000;recolte_chaume;NA;NA;la dépèche;NA;2017-06-25;06-25;2017-06;SAINT-CIRGUE;TARN;43,9705143368;2,371663654390000;81
agri_fire;2017;6;25;81010;Ambialet;2,000;recolte;NA;NA;la dépèche;NA;2017-06-25;06-25;2017-06;AMBIALET;TARN;43,9263758841;2,375799991590000;81
agri_fire;2017;6;25;86010;Aslonnes;7,000;recolte;NA;NA;la nouvelle république;NA;2017-06-25;06-25;2017-06;ASNIERES-SUR-BLOUR;VIENNE;46,1500987488;0,784617718220000;86
agri_fire;2017;6;25;86106;Glenouze;2,000;orge;NA;NA;la nouvelle république;NA;2017-06-25;06-25;2017-06;GOUEX;VIENNE;46,3688680350;0,664823680576000;86
agri_fire;2017;6;25;86041;Buxerolles;1,000;chaume;NA;NA;la nouvelle république;NA;2017-06-25;06-25;2017-06;BUXEUIL;VIENNE;46,9691626791;0,663280851924000;86
agri_fire;2017;6;25;44134;Pouillé-les-Coteaux;1,000;ble;NA;NA;ouest France;NA;2017-06-25;06-25;2017-06;POUILLE-LES-COTEAUX;LOIRE-ATLANTIQUE;47,4677099319;-1,174616775610000;44
agri_fire;2017;6;25;44003;Ancenis;1,000;vegetation;NA;NA;ouest France;NA;2017-06-25;06-25;2017-06;ANCENIS;LOIRE-ATLANTIQUE;47,3833270209;-1,182418808790000;44
agri_fire;2017;6;25;79076;La Chapelle-Saint-Laurent;NA;champ;NA;NA;Le Courrier de l'ouest;NA;2017-06-25;06-25;2017-06;LA CHAPELLE-SAINT-LAURENT;DEUX-SEVRES;46,7322726991;-0,466366098553000;79
agri_fire;2017;6;25;87091;Maisonnais-sur-Tardoire;1,500;champ;NA;NA;la montagne;NA;2017-06-25;06-25;2017-06;MARVAL;HAUTE-VIENNE;45,6348755661;0,796044934800000;87
agri_fire;2017;6;26;32001;Aignan;6,000;ble_chaume;NA;NA;la dépèche;NA;2017-06-26;06-26;2017-06;AIGNAN;GERS;43,6944329355;0,087035664659600;32
agri_fire;2017;6;26;32368;Sainte-Christie;0,500;culture;NA;NA;la dépèche;NA;2017-06-26;06-26;2017-06;SAINTE-CHRISTIE;GERS;43,7568936206;0,632111364488000;32
agri_fire;2017;6;26;82121;mONTAUBAN;0,050;chaume;NA;NA;la dépèche;NA;2017-06-26;06-26;2017-06;MONTAUBAN;TARN-ET-GARONNE;44,0222594578;1,364086365010000;82
agri_fire;2017;6;26;81290;Souel;0,200;recolte_chaume;NA;NA;la dépèche;NA;2017-06-26;06-26;2017-06;SOUEL;TARN;44,0347194017;1,962672698110000;81
agri_fire;2017;6;26;86083;COULOMBIERS;23,000;ble_colza;NA;NA;la nouvelle république;NA;2017-06-26;06-26;2017-06;COULONGES;VIENNE;46,4126626275;1,175023594700000;86
agri_fire;2017;6;26;53104;Gennes-sur-Glaize;2,500;orge;NA;NA;ouest France;NA;2017-06-26;06-26;2017-06;GENNES-SUR-GLAIZE;MAYENNE;47,8440286792;-0,586296420609000;53
agri_fire;2017;6;26;55124;Consenvoye;0,500;chaume;NA;NA;l'est républicain;NA;2017-06-26;06-26;2017-06;CONSENVOYE;MEUSE;49,2955880804;5,311259637970000;55
agri_fire;2017;6;26;55404;Pierrefitte-sur-Aire;8,000;cereale;NA;NA;l'est républicain;NA;2017-06-26;06-26;2017-06;PIERREFITTE-SUR-AIRE;MEUSE;48,9069676213;5,348606119140000;55
agri_fire;2017;6;26;17264;Nieul-sur-Mer;8,000;ble;NA;NA;sud ouest;NA;2017-06-26;06-26;2017-06;NIEUL-SUR-MER;CHARENTE-MARITIME;46,2087181622;-1,165969451160000;17
agri_fire;2017;6;26;55271;Laheycourt;NA;orge;NA;NA;l'est républicain;NA;2017-06-26;06-26;2017-06;LAHEYCOURT;MEUSE;48,9009724444;5,030160266080000;55
agri_fire;2017;6;27;12035;Brasc;3,500;chaume_paille;NA;NA;midi libre;NA;2017-06-27;06-27;2017-06;BRASC;AVEYRON;43,9790937141;2,572931791620000;12
agri_fire;2017;6;27;45332;Varennes-Changy;5,000;recolte;NA;NA;le journal de Gien;NA;2017-06-27;06-27;2017-06;VARENNES-CHANGY;LOIRET;47,8623950177;2,663511969600000;45
agri_fire;2017;6;27;18030;Blancafort;NA;paille_chaume;NA;NA;La Voix du Sancerrois;NA;2017-06-27;06-27;2017-06;BLANCAFORT;CHER;47,5351356226;2,541667613410000;18
agri_fire;2017;6;27;18220;Saint-léger-le-petit;NA;orge;NA;NA;La Voix du Sancerrois;NA;2017-06-27;06-27;2017-06;SAINT-LEGER-LE-PETIT;CHER;47,1148472744;2,999143125740000;18
agri_fire;2017;6;27;30156;Marguerittes;40,000;chaume;NA;NA;midi libre;NA;2017-06-27;06-27;2017-06;MARGUERITTES;GARD;43,8611502608;4,450206439230000;30
agri_fire;2017;6;27;89346;saint-georges-sur-baulche;NA;champ;NA;NA;l'yonne républicaine;NA;2017-06-27;06-27;2017-06;SAINT-GERMAIN-DES-CHAMPS;YONNE;47,4173168736;3,921298274870000;89
agri_fire;2017;6;27;03211;Prémilhat;0,200;herbe_seche;NA;NA;la montagne;NA;2017-06-27;06-27;2017-06;PREMILHAT;ALLIER;46,3099309772;2,547197292080000;03
agri_fire;2017;6;28;36097;LINIEZ;2,500;chaume;NA;NA;la nouvelle république;NA;2017-06-28;06-28;2017-06;LINIEZ;INDRE;47,0142256884;1,756297821610000;36
agri_fire;2017;6;28;45155;Gien;2,500;orge;NA;NA;le journal de Gien;NA;2017-06-28;06-28;2017-06;GIEN;LOIRET;47,7122794400;2,665495502040000;45
agri_fire;2017;6;30;11116;CUXAC-D’AUDE;3,000;ble;NA;NA;l'indépendant;NA;2017-06-30;06-30;2017-06;CUXAC-D'AUDE;AUDE;43,2578013318;3,005475499480000;11
agri_fire;2017;7;1;04143;Oraison;3,000;chaume_olivier;NA;NA;la provence;NA;2017-07-01;07-01;2017-07;ORAISON;ALPES-DE-HAUTE-PROVENCE;43,9111060330;5,924580116260000;04
agri_fire;2017;7;3;55094;Buzy-Darmont;5,000;ble;NA;NA;l'est républicain;NA;2017-07-03;07-03;2017-07;BUZY-DARMONT;MEUSE;49,1747296825;5,706392842110000;55
agri_fire;2017;7;4;30156;Marguerittes;4,000;chaume;NA;NA;midi libre;NA;2017-07-04;07-04;2017-07;MARGUERITTES;GARD;43,8611502608;4,450206439230000;30
agri_fire;2017;7;4;72032;Berfay;4,000;chaume_orge;NA;NA;ouest France;NA;2017-07-04;07-04;2017-07;BERFAY;SARTHE;48,0023104165;0,750071551186000;72
agri_fire;2017;7;4;72306;Saint-Ouen-en-Belin;0,050;ble;NA;NA;ouest France;NA;2017-07-04;07-04;2017-07;SAINT-OUEN-EN-BELIN;SARTHE;47,8355363425;0,212260698777000;72
agri_fire;2017;7;4;72045;Brains-sur-Gée;0,070;ble;NA;NA;ouest France;NA;2017-07-04;07-04;2017-07;BRAINS-SUR-GEE;SARTHE;48,0097032221;-0,026975260425100;72
agri_fire;2017;7;4;56193;Saint-Diel (Riantec);0,060;chaume;NA;NA;ouest France;NA;2017-07-04;07-04;2017-07;RIANTEC;MORBIHAN;47,7184369348;-3,302212980770000;56
agri_fire;2017;7;4;81059;carlus;1,000;recolte;NA;NA;la dépèche;NA;2017-07-04;07-04;2017-07;CARLUS;TARN;43,8879968816;2,104363095810000;81
agri_fire;2017;7;4;53210;Saint-Denis-d'Anjou;10,000;orge;NA;NA;ouest France;NA;2017-07-04;07-04;2017-07;SAINT-DENIS-D'ANJOU;MAYENNE;47,7899907217;-0,443836396748000;53
agri_fire;2017;7;4;79013;Argentonnay;2,500;herbe_seche_champ;NA;NA;le courrier de l'ouest;NA;2017-07-04;07-04;2017-07;ARGENTON-LES-VALLEES;DEUX-SEVRES;46,9784261272;-0,468875242934000;79
agri_fire;2017;7;4;86023;BERTHEGON;3,000;culture;NA;NA;la nouvelle république;NA;2017-07-04;07-04;2017-07;BERUGES;VIENNE;46,5555538326;0,202564421374000;86
agri_fire;2017;7;5;18267;Trouy;28,000;chaume;NA;NA;le berry républicain;NA;2017-07-05;07-05;2017-07;TROUY;CHER;47,0200069929;2,366192903480000;18
agri_fire;2017;7;5;13099;Saint-Paul lez Durance;1,500;chaume;NA;NA;la provence;NA;2017-07-05;07-05;2017-07;SAINT-PAUL-LES-DURANCE;BOUCHES-DU-RHONE;43,6854814023;5,753725588450000;13
agri_fire;2017;7;5;30156;Marguerittes;NA;chaume;NA;NA;midi libre;NA;2017-07-05;07-05;2017-07;MARGUERITTES;GARD;43,8611502608;4,450206439230000;30
agri_fire;2017;7;5;32115;Demu;36,000;chaume;NA;NA;la dépèche;NA;2017-07-05;07-05;2017-07;DEMU;GERS;43,7618537122;0,166713123878000;32
agri_fire;2017;7;5;86186;OYRÉ;0,060;chaume;NA;NA;la nouvelle république;NA;2017-07-05;07-05;2017-07;PAIZAY-LE-SEC;VIENNE;46,5865795842;0,780170187260000;86
agri_fire;2017;7;5;86060;CHARRAIS;2,000;orge;NA;NA;la nouvelle république;NA;2017-07-05;07-05;2017-07;CHARROUX;VIENNE;46,1403226222;0,415210425845000;86
agri_fire;2017;7;5;41225;Saint Martin des bois;20,000;recolte;NA;NA;la nouvelle république;NA;2017-07-05;07-05;2017-07;SAINT-MARTIN-DES-BOIS;LOIR-ET-CHER;47,7252568405;0,824501862365000;41
agri_fire;2017;7;5;27265;Francheville;30,000;ble;NA;NA;Paris normandie;NA;2017-07-05;07-05;2017-07;FRANCHEVILLE;EURE;48,7942723344;0,838965152911000;27
agri_fire;2017;7;5;58102;Donzy;15,000;recolte;NA;NA;Le Régional de Cosne et du Charitois;NA;2017-07-05;07-05;2017-07;DONZY;NIEVRE;47,3800225966;3,113654861350000;58
agri_fire;2017;7;5;85162;Nieul-sur-l'Autise;15,000;ble;NA;NA;ouest France;NA;2017-07-05;07-05;2017-07;NOIRMOUTIER-EN-L'ILE;VENDEE;47,0086655085;-2,262436202050000;85
agri_fire;2017;7;5;72128;Evaillé;7,000;ble_orge;NA;NA;ouest France;NA;2017-07-05;07-05;2017-07;EVAILLE;SARTHE;47,9002296748;0,626909662566000;72
agri_fire;2017;7;5;49233;Nyoiseau;5,000;ble;NA;NA;ouest France;NA;2017-07-05;07-05;2017-07;NYOISEAU;MAINE-ET-LOIRE;47,7107860625;-0,907508451549000;49
agri_fire;2017;7;5;90056;Joncherey;1,000;culture;NA;NA;l'est républicain;NA;2017-07-05;07-05;2017-07;LACHAPELLE-SOUS-CHAUX;TERRITOIRE DE BELFORT;47,7049696546;6,798560334680000;90
agri_fire;2017;7;5;01024;Attignat;5,000;ble;NA;NA;le progrès;NA;2017-07-05;07-05;2017-07;ATTIGNAT;AIN;46,2861802203;5,179523384500000;01
agri_fire;2017;7;5;59614;VIESLY;3,000;ble;NA;NA;la voix du nord;NA;2017-07-05;07-05;2017-07;VIESLY;NORD;50,1571125186;3,456210535620000;59
agri_fire;2017;7;5;89017;Argenteuil-sur-Armançon;12,000;champ;NA;NA;l'yonne républicaine;NA;2017-07-05;07-05;2017-07;ARMEAU;YONNE;48,0478451698;3,337055393800000;89
agri_fire;2017;7;5;36180;SAINT-AOÛT;1,000;champ;NA;NA;la nouvelle république;NA;2017-07-05;07-05;2017-07;SAINT-AOUT;INDRE;46,7258764894;1,963235785120000;36
agri_fire;2017;7;6;72201;Moncé-en-Saosnois;0,050;chaume;NA;NA;la nouvelle république;NA;2017-07-06;07-06;2017-07;MONCE-EN-SAOSNOIS;SARTHE;48,2731683792;0,388672784026000;72
agri_fire;2017;7;6;35216;la Cotardière (PARTHENAY-DE-BRETAGNE);NA;chaume;NA;NA;ouest France;NA;2017-07-06;07-06;2017-07;PARTHENAY-DE-BRETAGNE;ILLE-ET-VILAINE;48,1884515911;-1,829797127000000;35
agri_fire;2017;7;6;61211;Sept-Forges (JUVIGNY VAL D'ANDAINE);2,000;ble;NA;NA;ouest France;NA;2017-07-06;07-06;2017-07;JUVIGNY-SOUS-ANDAINE;ORNE;48,5575380101;-0,496792071108000;61
agri_fire;2017;7;6;61164;La Ferrière-Béchet;2,500;chaume;NA;NA;ouest France;NA;2017-07-06;07-06;2017-07;LA FERRIERE-BECHET;ORNE;48,5753978113;0,070902503354100;61
agri_fire;2017;7;6;44096;Mésanger;3,000;chaume;NA;NA;ouest France;NA;2017-07-06;07-06;2017-07;MESANGER;LOIRE-ATLANTIQUE;47,4288834101;-1,225833901190000;44
agri_fire;2017;7;6;72272;Sainte-Cérotte;0,050;chaume;NA;NA;le maine libre;NA;2017-07-06;07-06;2017-07;SAINTE-CEROTTE;SARTHE;47,9011298028;0,682806358799000;72
agri_fire;2017;7;6;82010;Bardigues;8,000;chaume;NA;NA;la dépèche;NA;2017-07-06;07-06;2017-07;BARDIGUES;TARN-ET-GARONNE;44,0297663201;0,891549889681000;82
agri_fire;2017;7;6;28240;Meaucé;NA;chaume_orge;NA;NA;l'écho républicain;NA;2017-07-06;07-06;2017-07;MEAUCE;EURE-ET-LOIR;48,4843548386;0,985374374936000;28
agri_fire;2017;7;6;18027;Bengy-sur-Craon;35,000;chaume_recolte;NA;NA;le berry républicain;NA;2017-07-06;07-06;2017-07;BENGY-SUR-CRAON;CHER;46,9996554419;2,732305316350000;18
agri_fire;2017;7;6;18237;sainte-thorette;30,000;chaume;NA;NA;le berry républicain;NA;2017-07-06;07-06;2017-07;SAINTE-THORETTE;CHER;47,0779345031;2,206981855600000;18
agri_fire;2017;7;6;91069;Boigneville;45,000;chaume;NA;NA;le parisien;NA;2017-07-06;07-06;2017-07;BOIS-HERPIN;ESSONNE;48,3717921411;2,243988634540000;91
agri_fire;2017;7;6;53193;Ruillé-Froid-Fonds;9,000;recolte;NA;NA;ouest France;NA;2017-07-06;07-06;2017-07;RUILLE-FROID-FONDS;MAYENNE;47,9061787546;-0,625211049544000;53
agri_fire;2017;7;6;44001;Abbaretz;6,000;recolte;NA;NA;ouest France;NA;2017-07-06;07-06;2017-07;ABBARETZ;LOIRE-ATLANTIQUE;47,5560384833;-1,493272620940000;44
agri_fire;2017;7;6;41295;VINEUIL;4,000;recolte;NA;NA;la nouvelle république;NA;2017-07-06;07-06;2017-07;VINEUIL;LOIR-ET-CHER;47,5862925993;1,388321361730000;41
agri_fire;2017;7;6;82010;Bardigues;8,000;chaume;NA;NA;la dépèche;NA;2017-07-06;07-06;2017-07;BARDIGUES;TARN-ET-GARONNE;44,0297663201;0,891549889681000;82
agri_fire;2017;7;6;38555;Villeneuve-de-Marc;8,000;ble_chaume;NA;NA;le progrès;NA;2017-07-06;07-06;2017-07;VILLENEUVE-DE-MARC;ISERE;45,4629978230;5,114934297230000;38
agri_fire;2017;7;6;38401;Saint-Jean-de-Soudain;3,000;chaume;NA;NA;le progrès;NA;2017-07-06;07-06;2017-07;SAINT-JEAN-DE-SOUDAIN;ISERE;45,5852713494;5,435784329580000;38
agri_fire;2017;7;6;38374;Saint-Chef;1,000;chaume;NA;NA;le progrès;NA;2017-07-06;07-06;2017-07;SAINT-CHEF;ISERE;45,6409450603;5,362043465390000;38
agri_fire;2017;7;6;38130;La Côte-Saint-André;2,000;chaume;NA;NA;le progrès;NA;2017-07-06;07-06;2017-07;LA COTE-SAINT-ANDRE;ISERE;45,3834360946;5,260683769280000;38
agri_fire;2017;7;6;36063;Déols (Brassioux);8,000;recolte;NA;NA;la nouvelle république;NA;2017-07-06;07-06;2017-07;DEOLS;INDRE;46,8403192166;1,702442664780000;36
agri_fire;2017;7;6;35035;Bovel;6,000;ble;NA;NA;ouest France;NA;2017-07-06;07-06;2017-07;BOVEL;ILLE-ET-VILAINE;47,9563331223;-1,959939512040000;35
agri_fire;2017;7;6;86070;CHAUVIGNY;4,000;ble;NA;NA;la nouvelle république;NA;2017-07-06;07-06;2017-07;CHENECHE;VIENNE;46,7444232538;0,271165450849000;86
agri_fire;2017;7;6;28014;Aunay-sous-Crécy;70,000;champ;NA;NA;l'écho républicain;NA;2017-07-06;07-06;2017-07;AUNAY-SOUS-CRECY;EURE-ET-LOIR;48,6575767516;1,303875425440000;28
agri_fire;2017;7;6;50274;Les Loges-Marchis;NA;champ;NA;NA;ouest France;NA;2017-07-06;07-06;2017-07;LES LOGES-MARCHIS;MANCHE;48,5342583933;-1,085604772930000;50
agri_fire;2017;7;7;22288;SAINT-ETIENNE-DU-GUE-DE-L'ISLE;3,000;chaume;NA;NA;ouest France;NA;2017-07-07;07-07;2017-07;SAINT-ETIENNE-DU-GUE-DE-L'ISLE;COTES-D'ARMOR;48,0856987745;-2,644028588840000;22
agri_fire;2017;7;7;29145;Confort-Meilars;4,500;orge;NA;NA;ouest France;NA;2017-07-07;07-07;2017-07;CONFORT-MEILARS;FINISTERE;48,0555503715;-4,434876496080000;29
agri_fire;2017;7;7;29199;Plouigneau;9,000;chaume;NA;NA;ouest France;NA;2017-07-07;07-07;2017-07;PLOUIGNEAU;FINISTERE;48,5736126699;-3,704074171600000;29
agri_fire;2017;7;7;29102;Landeleau;7,000;chaume;NA;NA;ouest France;NA;2017-07-07;07-07;2017-07;LANDELEAU;FINISTERE;48,2527721686;-3,732697798440000;29
agri_fire;2017;7;7;29233;Quimperlé;1,000;chaume;NA;NA;ouest France;NA;2017-07-07;07-07;2017-07;QUIMPERLE;FINISTERE;47,8561303355;-3,556428946550000;29
agri_fire;2017;7;7;18018;Avord;35,000;culture_chaume_bois;NA;NA;le berry républicain;NA;2017-07-07;07-07;2017-07;AVORD;CHER;47,0320503423;2,665807088530000;18
agri_fire;2017;7;7;41105;JOSNES;4,000;chaume;NA;NA;la nouvelle république;NA;2017-07-07;07-07;2017-07;JOSNES;LOIR-ET-CHER;47,7919161480;1,532066280640000;41
agri_fire;2017;7;7;86034;BOURESSE;0,500;chaume;NA;NA;la nouvelle république;NA;2017-07-07;07-07;2017-07;BOURG-ARCHAMBAULT;VIENNE;46,3726210899;1,001887043220000;86
agri_fire;2017;7;7;79081;CHAURAY;30,000;chaume;NA;NA;la nouvelle république;NA;2017-07-07;07-07;2017-07;CHAURAY;DEUX-SEVRES;46,3517313978;-0,380481716309000;79
agri_fire;2017;7;7;61463;Monts d'Andaine (Saint-Maurice-du-Désert);2,000;recolte;NA;NA;ouest France;NA;2017-07-07;07-07;2017-07;LA SAUVAGERE;ORNE;48,6127467342;-0,435491688539000;61
agri_fire;2017;7;7;69287;Saint-Bonnet-de-Mure;2,000;ble;NA;NA;le progrès;NA;2017-07-07;07-07;2017-07;SAINT-BONNET-DE-MURE;RHONE;45,6961833142;5,022203841730000;69
agri_fire;2017;7;7;63302;La roche-Blanche;1,500;ble;NA;NA;la montagne;NA;2017-07-07;07-07;2017-07;LA ROCHE-BLANCHE;PUY-DE-DOME;45,7137644349;3,138049544580000;63
agri_fire;2017;7;7;37134;LOUANS;2,000;recolte;NA;NA;la nouvelle république;NA;2017-07-07;07-07;2017-07;LOUANS;INDRE-ET-LOIRE;47,1794670914;0,739652182346000;37
agri_fire;2017;7;7;86245;Senillé-Saint-Sauveur;20,000;culture;NA;NA;la nouvelle république;NA;2017-07-07;07-07;2017-07;SAINT-SAVIN;VIENNE;46,5832866024;0,840222181095000;86
agri_fire;2017;7;7;86236;Saint-Pierre-de-Maillé;6,000;culture;NA;NA;la nouvelle république;NA;2017-07-07;07-07;2017-07;SAINT-PIERRE-D'EXIDEUIL;VIENNE;46,1597471009;0,258206658722000;86
agri_fire;2017;7;7;86006;Antigny;3,000;culture;NA;NA;la nouvelle république;NA;2017-07-07;07-07;2017-07;ANTRAN;VIENNE;46,8770830760;0,530703043552000;86
agri_fire;2017;7;7;27275;Gaillon;1,000;recolte;NA;NA;Paris normandie;NA;2017-07-07;07-07;2017-07;GAILLON;EURE;49,1591132617;1,347016322230000;27
agri_fire;2017;7;7;18027;Bengy-sur-Craon;35,000;recolte_chaume;NA;NA;le journal du centre;NA;2017-07-07;07-07;2017-07;BENGY-SUR-CRAON;CHER;46,9996554419;2,732305316350000;18
agri_fire;2017;7;7;85096;La Garnache;11,000;ble;NA;NA;ouest France;NA;2017-07-07;07-07;2017-07;LA GAUBRETIERE;VENDEE;46,9345007303;-1,055782007020000;85
agri_fire;2017;7;7;54439;Pulnoy;5,000;chaume;NA;NA;l'est républicain;NA;2017-07-07;07-07;2017-07;PULNOY;MEURTHE-ET-MOSELLE;48,7016421917;6,266100276650000;54
agri_fire;2017;7;7;82060;Fauroux;2,000;chaume;NA;NA;la dépèche;NA;2017-07-07;07-07;2017-07;FAUROUX;TARN-ET-GARONNE;44,2527084346;1,005891195070000;82
agri_fire;2017;7;7;17339;Saint-Germain-de-Lusignan;4,000;chaume;NA;NA;sud ouest;NA;2017-07-07;07-07;2017-07;SAINT-GERMAIN-DE-LUSIGNAN;CHARENTE-MARITIME;45,4642351151;-0,443631591160000;17
agri_fire;2017;7;7;85096;La Garnache;NA;ble;NA;NA;ouest France;NA;2017-07-07;07-07;2017-07;LA GAUBRETIERE;VENDEE;46,9345007303;-1,055782007020000;85
agri_fire;2017;7;7;91159;Chevannes;45,000;champ;NA;NA;le parisien;NA;2017-07-07;07-07;2017-07;CHILLY-MAZARIN;ESSONNE;48,7077663127;2,311112233400000;91
agri_fire;2017;7;7;53122;Jublains;4,000;ble;NA;NA;ouest France;NA;2017-07-07;07-07;2017-07;JUBLAINS;MAYENNE;48,2455340373;-0,498318427927000;53
agri_fire;2017;7;7;44028;le Cellier;NA;ble;NA;NA;ouest France;NA;2017-07-07;07-07;2017-07;LE CELLIER;LOIRE-ATLANTIQUE;47,3374810886;-1,359507383390000;44
agri_fire;2017;7;7;43096;Fontannes;2,000;ble;NA;NA;le progrès;NA;2017-07-07;07-07;2017-07;FONTANNES;HAUTE-LOIRE;45,2888928849;3,430147298370000;43
agri_fire;2017;7;7;49187;Marans;5,000;ble;NA;NA;ouest France;NA;2017-07-07;07-07;2017-07;MARANS;MAINE-ET-LOIRE;47,6416252314;-0,849694724597000;49
agri_fire;2017;7;7;91069;Boigneville;45,000;champ;NA;NA;le parisien;NA;2017-07-07;07-07;2017-07;BOIS-HERPIN;ESSONNE;48,3717921411;2,243988634540000;91
build_agri_fire;2017;7;7;44130;Pont-Saint-Martin (La Vincée;4,000;champ_foin;hangar;NA;ouest France;NA;2017-07-07;07-07;2017-07;PONT-SAINT-MARTIN;LOIRE-ATLANTIQUE;47,1265829360;-1,565941938480000;44
agri_fire;2017;7;7;53257;Saulges;30,000;champ;NA;NA;ouest France;NA;2017-07-07;07-07;2017-07;SAULGES;MAYENNE;47,9761126561;-0,405978103131000;53
agri_fire;2017;7;7;56070;Guégon;1,000;orge;NA;NA;ouest France;NA;2017-07-07;07-07;2017-07;GUEGON;MORBIHAN;47,9255876007;-2,586382096950000;56
agri_fire;2017;7;7;54316;Limey-Remenauville;4,000;orge;NA;NA;l'est républicain;NA;2017-07-07;07-07;2017-07;LIMEY-REMENAUVILLE;MEURTHE-ET-MOSELLE;48,8942281864;5,902344765620000;54
agri_fire;2017;7;7;28351;Saint-Maixme-Hauterive;4,000;ble;NA;NA;l'écho républicain;NA;2017-07-07;07-07;2017-07;SAINT-MAIXME-HAUTERIVE;EURE-ET-LOIR;48,5930292363;1,190056840590000;28
agri_fire;2017;7;7;80245;Domléger;NA;champ;NA;NA;Le Courrier picard;NA;2017-07-07;07-07;2017-07;DOMLEGER-LONGVILLERS;SOMME;50,1550061070;2,087313375770000;80
agri_fire;2017;7;8;79159;Luché-Thouarsais;8,000;chaume;NA;NA;Le Courrier de l'ouest;NA;2017-07-08;07-08;2017-07;LUCHE-THOUARSAIS;DEUX-SEVRES;46,9128068822;-0,304585380598000;79
agri_fire;2017;7;8;72210;Montreuil-le-Henri;1,000;recolte;NA;NA;le maine libre;NA;2017-07-08;07-08;2017-07;MONTREUIL-LE-HENRI;SARTHE;47,8619039789;0,571664578097000;72
agri_fire;2017;7;8;49096;Cherré;0,200;chaume;NA;NA;le maine libre;NA;2017-07-08;07-08;2017-07;CHERRE;MAINE-ET-LOIRE;47,7085947760;-0,554395431177000;49
agri_fire;2017;7;8;44124;Le pin;5,000;ble;NA;NA;ouest France;NA;2017-07-08;07-08;2017-07;LE PIN;LOIRE-ATLANTIQUE;47,5921101403;-1,147021504800000;44
agri_fire;2017;7;8;44130;Pont-Saint-Martin;8,000;parcelle_agricole;NA;NA;ouest France;NA;2017-07-08;07-08;2017-07;PONT-SAINT-MARTIN;LOIRE-ATLANTIQUE;47,1265829360;-1,565941938480000;44
agri_fire;2017;7;8;56024;Bréhan;4,000;ble;NA;NA;ouest France;NA;2017-07-08;07-08;2017-07;BREHAN;MORBIHAN;48,0699465844;-2,687326630050000;56
agri_fire;2017;7;8;49354;Tremblay;8,000;chaume;NA;NA;ouest France;NA;2017-07-08;07-08;2017-07;LE TREMBLAY;MAINE-ET-LOIRE;47,6704965475;-1,043594510420000;49
agri_fire;2017;7;8;22208;Plouasne;3,000;champ;NA;NA;ouest France;NA;2017-07-08;07-08;2017-07;PLOUASNE;COTES-D'ARMOR;48,3117473235;-2,008630400530000;22
agri_fire;2017;7;8;18030;Blancafort;15,000;chaume_recolte;NA;NA;le berry républicain;NA;2017-07-08;07-08;2017-07;BLANCAFORT;CHER;47,5351356226;2,541667613410000;18
agri_fire;2017;7;8;01147;DOMSURE;3,000;chaume;NA;NA;le progrès;NA;2017-07-08;07-08;2017-07;DOMSURE;AIN;46,4244066427;5,293134796510000;01
agri_fire;2017;7;8;45155;Gien;17,000;ble;NA;NA;le journal de gien;NA;2017-07-08;07-08;2017-07;GIEN;LOIRET;47,7122794400;2,665495502040000;45
agri_fire;2017;7;8;91659;cirque de l’Essonne (villabe);7,000;orge;NA;NA;le parisien;NA;2017-07-08;07-08;2017-07;VILLEBON-SUR-YVETTE;ESSONNE;48,6956774396;2,235051551180000;91
agri_fire;2017;7;8;86165;Montmorillon;0,030;paille;NA;NA;la nouvelle république;NA;2017-07-08;07-08;2017-07;MONTREUIL-BONNIN;VIENNE;46,5621327652;0,134568095376000;86
agri_fire;2017;7;8;86048;Chabournay;0,100;ble;NA;NA;la nouvelle république;NA;2017-07-08;07-08;2017-07;CHALAIS;VIENNE;46,9719782198;0,097960273076400;86
agri_fire;2017;7;8;86234;Saint-Martin-l’Ars;3,000;ble;NA;NA;la nouvelle république;NA;2017-07-08;07-08;2017-07;SAINT-MAURICE-LA-CLOUERE;VIENNE;46,3880713973;0,448947749507000;86
agri_fire;2017;7;8;41087;Fontaine-les-Coteaux;5,000;recolte_chaume;NA;NA;la nouvelle république;NA;2017-07-08;07-08;2017-07;FONTAINE-LES-COTEAUX;LOIR-ET-CHER;47,7988726950;0,835689448447000;41
